company,res,season,lag,split,n,r,p,impact_pct,config,factors
ummels,weekly,True,2,33,176,0.004115822974197705,0.9567648937598942,-14.870929576055769,frost=-3,{'frost': -3}
ummels,weekly,True,2,33,176,-0.03424210610066119,0.6518682843749964,9.080252765851071,frost=-2,{'frost': -2}
ummels,weekly,True,2,33,176,0.04818469496226443,0.525391721275851,-6.995284032466631,frost=-1,{'frost': -1}
ummels,weekly,True,2,33,176,0.05046707353542379,0.5059387640112857,-4.611815835076749,frost=0,{'frost': 0}
ummels,weekly,True,2,33,176,0.03246205533202386,0.668868170798091,-27.543257874121984,frost=1,{'frost': 1}
ummels,weekly,True,2,33,176,0.10772410820248163,0.15471209361153285,-16.57621054003493,frost=2,{'frost': 2}
ummels,weekly,True,2,33,176,0.03673118930051701,0.6283962235917284,-30.716022366335714,frost=3,{'frost': 3}
ummels,weekly,True,2,33,176,0.03832490475283641,0.6135588405398653,6.5847906716588245,cold=2,{'cold': 2}
ummels,weekly,True,2,33,176,0.08325012980416083,0.2719966795808368,-22.221150773979105,cold=4,{'cold': 4}
ummels,weekly,True,2,33,176,0.11129963178072821,0.14139710771524186,-34.625861329405105,cold=6,{'cold': 6}
ummels,weekly,True,2,33,176,0.06621756921554421,0.3825679689872951,-30.505068213629862,cold=8,{'cold': 8}
ummels,weekly,True,2,33,176,0.017351545249411366,0.8192022115769543,-20.085189790446567,cold=10,{'cold': 10}
ummels,weekly,True,2,33,176,0.20819462498120886,0.005557919087341931,31.496129884410063,heat=24,{'heat': 24}
ummels,weekly,True,2,33,176,0.17072871358879893,0.02348247978560616,19.68384515876864,heat=26,{'heat': 26}
ummels,weekly,True,2,33,176,0.1527312028817309,0.043005271284265865,15.238844637224602,heat=28,{'heat': 28}
ummels,weekly,True,2,33,176,0.04740934057664724,0.5320854114250572,8.584507169544464,heat=30,{'heat': 30}
ummels,weekly,True,2,33,176,0.1402298849613633,0.0634127393023176,0.4536776600846171,heat=32,{'heat': 32}
ummels,weekly,True,2,33,176,-0.03976670796755902,0.6002694031186522,8.574628110868932,wind=25,{'wind': 25}
ummels,weekly,True,2,33,176,0.0075522951382448154,0.9207571642565836,-13.697275059362257,wind=30,{'wind': 30}
ummels,weekly,True,2,33,176,0.12061537817763258,0.11080867633573795,-4.38007726203028,wind=35,{'wind': 35}
ummels,weekly,True,2,33,176,0.020647914955598867,0.7856199681674957,-32.597851458535956,wind=40,{'wind': 40}
ummels,weekly,True,2,33,176,-0.008146289921086396,0.9145474583599693,17.01674452950972,rain=1,{'rain': 1}
ummels,weekly,True,2,33,176,0.027035359012070485,0.7217102688428463,18.69424656030492,rain=2,{'rain': 2}
ummels,weekly,True,2,33,176,0.01992251449502011,0.7929785643606857,24.899744966665672,rain=3,{'rain': 3}
ummels,weekly,True,2,33,176,0.040157922201909786,0.5966858738797773,12.382982081689509,rain=5,{'rain': 5}
ummels,weekly,True,2,33,176,0.06027536771119925,0.42680661524839064,-12.743321847004518,rain=8,{'rain': 8}
ummels,weekly,True,2,33,176,0.09174705392767346,0.22587808253820132,-28.05026863202996,cold+frost,"{'frost': 0, 'cold': 5}"
ummels,weekly,True,2,33,176,0.10465562030731108,0.1668736355983085,14.04250821328974,all-bad,"{'rain': 1, 'frost': 0, 'heat': 28, 'wind': 40}"
ummels,weekly,True,2,33,176,0.07350216576095425,0.33230563561091675,-4.611815835076749,frost+wind,"{'frost': 0, 'wind': 40}"
ummels,monthly,True,0,33,42,-0.11386389414587535,0.47276153403406185,-26.341086877783827,frost=-3,{'frost': -3}
ummels,monthly,True,0,33,42,-0.26610539038080744,0.08849683975145245,-26.341086877783827,frost=-2,{'frost': -2}
ummels,monthly,True,0,33,42,-0.32823436782504745,0.03382132127442857,-34.36443890360492,frost=-1,{'frost': -1}
ummels,monthly,True,0,33,42,-0.17118687652771333,0.2783811499696423,-26.341086877783827,frost=0,{'frost': 0}
ummels,monthly,True,0,33,42,-0.010638791522749774,0.9466865164602905,-34.53247040888269,frost=1,{'frost': 1}
ummels,monthly,True,0,33,42,0.03941474728371828,0.8042703823443959,-33.22392034301055,frost=2,{'frost': 2}
ummels,monthly,True,0,33,42,-0.04805972921170133,0.7624707770228195,-30.08024962696634,frost=3,{'frost': 3}
ummels,monthly,True,0,33,42,-0.03173460106595828,0.8418660021397572,-26.341086877783827,cold=2,{'cold': 2}
ummels,monthly,True,0,33,42,0.19043479632554128,0.22704505894755006,-19.679802404700276,cold=4,{'cold': 4}
ummels,monthly,True,0,33,42,0.13788950709279932,0.38384798955076777,-26.341086877783827,cold=6,{'cold': 6}
ummels,monthly,True,0,33,42,-0.12811043413791995,0.4187830374566799,-17.524390323378526,cold=8,{'cold': 8}
ummels,monthly,True,0,33,42,-0.0903555964138672,0.5693116418329884,-25.254627746040526,cold=10,{'cold': 10}
ummels,monthly,True,0,33,42,0.2213780619988956,0.15885052064483307,-1.4742382629458262,heat=24,{'heat': 24}
ummels,monthly,True,0,33,42,0.0988069138375702,0.5335844212777409,-1.4742382629458262,heat=26,{'heat': 26}
ummels,monthly,True,0,33,42,0.1326006402375876,0.40252394918408146,-1.4742382629458262,heat=28,{'heat': 28}
ummels,monthly,True,0,33,42,0.18348726241261856,0.24476677456510812,-28.53389894259488,heat=30,{'heat': 30}
ummels,monthly,True,0,33,42,0.23673412056580218,0.131181050603666,-26.47410784593587,heat=32,{'heat': 32}
ummels,monthly,True,0,33,42,-0.0997690177305772,0.5295874695915205,-1.1845223039011255,wind=25,{'wind': 25}
ummels,monthly,True,0,33,42,-0.09868046740767808,0.5341108166923829,-19.75595800257005,wind=30,{'wind': 30}
ummels,monthly,True,0,33,42,-0.08861333485911257,0.5768110587400777,-25.56201670575524,wind=35,{'wind': 35}
ummels,monthly,True,0,33,42,-0.05167493323029643,0.7451791685633135,-27.25772787367349,wind=40,{'wind': 40}
ummels,monthly,True,0,33,42,0.039474752824644216,0.8039782371186434,17.297857031215493,rain=1,{'rain': 1}
ummels,monthly,True,0,33,42,0.02301925117957425,0.8849487219684178,29.993590137055005,rain=2,{'rain': 2}
ummels,monthly,True,0,33,42,-0.016865324232535995,0.915575434923653,-5.90506796016742,rain=3,{'rain': 3}
ummels,monthly,True,0,33,42,-0.04686614137695098,0.7682053342883466,9.25677656592605,rain=5,{'rain': 5}
ummels,monthly,True,0,33,42,-0.004303704272876676,0.978420196906359,1.3932199507565857,rain=8,{'rain': 8}
ummels,monthly,True,0,33,42,0.1149937047160773,0.4683508943349838,-19.679802404700276,cold+frost,"{'frost': 0, 'cold': 5}"
ummels,monthly,True,0,33,42,0.04710939124568948,0.7670356459795891,-24.957211184714566,all-bad,"{'rain': 1, 'frost': 0, 'heat': 28, 'wind': 40}"
ummels,monthly,True,0,33,42,-0.1254803882799572,0.4284764753150745,-33.22392034301055,frost+wind,"{'frost': 0, 'wind': 40}"
ummels,monthly,True,1,33,41,-0.15497535649694522,0.3332939408118675,-34.31966040082435,frost=-3,{'frost': -3}
ummels,monthly,True,1,33,41,-0.03994532277324568,0.8041623915558862,-43.270494578861076,frost=-2,{'frost': -2}
ummels,monthly,True,1,33,41,-0.04525148219463791,0.7787609364218917,-41.982981039903265,frost=-1,{'frost': -1}
ummels,monthly,True,1,33,41,0.1062397325141878,0.5085458354167085,-43.270494578861076,frost=0,{'frost': 0}
ummels,monthly,True,1,33,41,0.08830938694934905,0.5829755067272961,-41.268308895745974,frost=1,{'frost': 1}
ummels,monthly,True,1,33,41,0.06826390017884644,0.6715074659654386,-41.10994421987289,frost=2,{'frost': 2}
ummels,monthly,True,1,33,41,0.1302733764731976,0.4168902073937769,-43.20546069002611,frost=3,{'frost': 3}
ummels,monthly,True,1,33,41,-0.04260036603294904,0.7914256611850714,-42.21384278870517,cold=2,{'cold': 2}
ummels,monthly,True,1,33,41,0.14636801808676514,0.36115824181238027,-41.268308895745974,cold=4,{'cold': 4}
ummels,monthly,True,1,33,41,0.13543864086615845,0.3984954411524465,-41.268308895745974,cold=6,{'cold': 6}
ummels,monthly,True,1,33,41,-0.0019413968887476993,0.9903884602538282,-39.71784068435027,cold=8,{'cold': 8}
ummels,monthly,True,1,33,41,0.08941505134439372,0.5782481794334038,-34.2383450170488,cold=10,{'cold': 10}
ummels,monthly,True,1,33,41,-0.0841320867678855,0.6009900976178577,-5.091448831309342,heat=24,{'heat': 24}
ummels,monthly,True,1,33,41,-0.20597419996646782,0.19635817294130936,-3.7678145478914127,heat=26,{'heat': 26}
ummels,monthly,True,1,33,41,-0.2937064515119849,0.06234668473048452,-3.7678145478914127,heat=28,{'heat': 28}
ummels,monthly,True,1,33,41,-0.2550239440164013,0.10757593634505551,-26.99113286797361,heat=30,{'heat': 30}
ummels,monthly,True,1,33,41,-0.0396747215943239,0.8054633845884875,-16.300938916300623,heat=32,{'heat': 32}
ummels,monthly,True,1,33,41,0.020475734776361484,0.8988871348791216,-6.2768153472100625,wind=25,{'wind': 25}
ummels,monthly,True,1,33,41,0.0662887614877404,0.68049906276627,8.157107492322059,wind=30,{'wind': 30}
ummels,monthly,True,1,33,41,0.13147063703658163,0.41258419696143844,-7.453494130694005,wind=35,{'wind': 35}
ummels,monthly,True,1,33,41,0.19121362587071672,0.2310770230309293,-13.769995660636658,wind=40,{'wind': 40}
ummels,monthly,True,1,33,41,-0.02735787475049261,0.8651751742877194,1.9426822808307875,rain=1,{'rain': 1}
ummels,monthly,True,1,33,41,-0.04373965471375943,0.7859764413039281,18.975058886867878,rain=2,{'rain': 2}
ummels,monthly,True,1,33,41,-0.02886167906967053,0.8578380212098737,16.37309344468467,rain=3,{'rain': 3}
ummels,monthly,True,1,33,41,0.03662207011861517,0.8201749529888182,45.853086948629084,rain=5,{'rain': 5}
ummels,monthly,True,1,33,41,0.09506372402748907,0.5543717333729735,26.38045843520418,rain=8,{'rain': 8}
ummels,monthly,True,1,33,41,0.0953090653674442,0.5533452972253705,-41.268308895745974,cold+frost,"{'frost': 0, 'cold': 5}"
ummels,monthly,True,1,33,41,-0.10529988613350486,0.5123246474457636,-22.055051138616,all-bad,"{'rain': 1, 'frost': 0, 'heat': 28, 'wind': 40}"
ummels,monthly,True,1,33,41,0.15896334216511102,0.3208488635194115,-41.10994421987289,frost+wind,"{'frost': 0, 'wind': 40}"
ummels,monthly,True,2,33,40,0.1287779577944923,0.4283942365098403,-41.87964503533566,frost=-3,{'frost': -3}
ummels,monthly,True,2,33,40,0.09027597550744029,0.5795900256720782,-39.984053071238804,frost=-2,{'frost': -2}
ummels,monthly,True,2,33,40,0.11671669881467855,0.4732318608515257,-39.984053071238804,frost=-1,{'frost': -1}
ummels,monthly,True,2,33,40,0.2679578443436763,0.09458305982012039,-39.984053071238804,frost=0,{'frost': 0}
ummels,monthly,True,2,33,40,0.20408593931680194,0.2065289513390165,-39.984053071238804,frost=1,{'frost': 1}
ummels,monthly,True,2,33,40,0.23412766526091972,0.14591941019827848,-39.97753728865554,frost=2,{'frost': 2}
ummels,monthly,True,2,33,40,0.32279211577915123,0.042202111776365604,-37.02327454094916,frost=3,{'frost': 3}
ummels,monthly,True,2,33,40,0.11782920779536994,0.4689952260562704,-44.37320503336881,cold=2,{'cold': 2}
ummels,monthly,True,2,33,40,0.1910576333925629,0.23762077432952025,-39.984053071238804,cold=4,{'cold': 4}
ummels,monthly,True,2,33,40,0.17760203404489305,0.2729124580278527,-39.984053071238804,cold=6,{'cold': 6}
ummels,monthly,True,2,33,40,0.2901437516400333,0.06935022248523465,-39.65954060476965,cold=8,{'cold': 8}
ummels,monthly,True,2,33,40,0.2415044023675589,0.13327889659530376,-26.50512902164206,cold=10,{'cold': 10}
ummels,monthly,True,2,33,40,0.0988992070500316,0.5437509756066173,35.34685426914206,heat=24,{'heat': 24}
ummels,monthly,True,2,33,40,-0.08415934927241438,0.6056381141913573,14.739105037097765,heat=26,{'heat': 26}
ummels,monthly,True,2,33,40,-0.0824367999417135,0.6130634352892268,14.134425270328933,heat=28,{'heat': 28}
ummels,monthly,True,2,33,40,0.05044920944425962,0.7572088975090896,-11.03062102537834,heat=30,{'heat': 30}
ummels,monthly,True,2,33,40,0.14413226479965546,0.3749107962755884,-28.540002533088803,heat=32,{'heat': 32}
ummels,monthly,True,2,33,40,-0.17403950071490298,0.282804021236399,-12.84575562301299,wind=25,{'wind': 25}
ummels,monthly,True,2,33,40,-0.05915773568883269,0.7169036857848009,-5.862069921789148,wind=30,{'wind': 30}
ummels,monthly,True,2,33,40,0.1154822526981508,0.4779564049706902,-24.856398694113878,wind=35,{'wind': 35}
ummels,monthly,True,2,33,40,-0.10796118901342897,0.5072684000696082,-18.23098993594624,wind=40,{'wind': 40}
ummels,monthly,True,2,33,40,-0.05207600424769078,0.7496277242705636,33.006319582884046,rain=1,{'rain': 1}
ummels,monthly,True,2,33,40,-0.09233801464578481,0.5709239170686433,33.006319582884046,rain=2,{'rain': 2}
ummels,monthly,True,2,33,40,-0.031176652936753344,0.8485473481453364,29.28964620324752,rain=3,{'rain': 3}
ummels,monthly,True,2,33,40,-0.1226291620398021,0.45094925479001163,39.55279564207079,rain=5,{'rain': 5}
ummels,monthly,True,2,33,40,-0.13406698447812407,0.40950804912828054,5.589449507061728,rain=8,{'rain': 8}
ummels,monthly,True,2,33,40,0.16949214614243602,0.2957646422696661,-39.984053071238804,cold+frost,"{'frost': 0, 'cold': 5}"
ummels,monthly,True,2,33,40,0.08035296956702515,0.6220972716186608,-3.8910550763512575,all-bad,"{'rain': 1, 'frost': 0, 'heat': 28, 'wind': 40}"
ummels,monthly,True,2,33,40,0.18733654538897082,0.247054686795932,-39.984053071238804,frost+wind,"{'frost': 0, 'wind': 40}"
gilde,weekly,True,0,33,178,-0.0689389071733155,0.36052340880887623,3.2747460916009885,frost=-3,{'frost': -3}
gilde,weekly,True,0,33,178,-0.11380668247483074,0.13038335582541968,-8.969310853282819,frost=-2,{'frost': -2}
gilde,weekly,True,0,33,178,-0.18218693697319976,0.014934733184880027,-15.720439460576518,frost=-1,{'frost': -1}
gilde,weekly,True,0,33,178,-0.2119502644917646,0.004508698568969723,-16.10385275903825,frost=0,{'frost': 0}
gilde,weekly,True,0,33,178,-0.19674104508218324,0.008484976074035967,-11.93573393206595,frost=1,{'frost': 1}
gilde,weekly,True,0,33,178,-0.17641471170021134,0.01849335227693256,-21.46413724987395,frost=2,{'frost': 2}
gilde,weekly,True,0,33,178,-0.13898679070786818,0.06427875717894026,-12.65024445420786,frost=3,{'frost': 3}
gilde,weekly,True,0,33,178,-0.12917224338865962,0.08571677747455857,-12.95976454032668,cold=2,{'cold': 2}
gilde,weekly,True,0,33,178,-0.18243151647933387,0.01479816301709754,-13.113179389462882,cold=4,{'cold': 4}
gilde,weekly,True,0,33,178,-0.161959378517292,0.03078315659647887,-19.906387307953178,cold=6,{'cold': 6}
gilde,weekly,True,0,33,178,-0.12252943162999252,0.10323369929267848,-13.355736986823585,cold=8,{'cold': 8}
gilde,weekly,True,0,33,178,-0.08369256132507227,0.26670563113185997,-1.5650033533713525,cold=10,{'cold': 10}
gilde,weekly,True,0,33,178,0.03957512516598491,0.5999421692024217,-6.180146508329787,heat=24,{'heat': 24}
gilde,weekly,True,0,33,178,-0.032273052903612306,0.6689029439816,-4.34260604829777,heat=26,{'heat': 26}
gilde,weekly,True,0,33,178,0.05688016036121171,0.45076496011181943,12.781247286359608,heat=28,{'heat': 28}
gilde,weekly,True,0,33,178,0.08004452849661266,0.2881863779141442,3.2768659068078465,heat=30,{'heat': 30}
gilde,weekly,True,0,33,178,-0.03617598719321921,0.6316509224517269,15.868581265334992,heat=32,{'heat': 32}
gilde,weekly,True,0,33,178,0.06351441709419897,0.3996375260941388,14.680904397720651,wind=25,{'wind': 25}
gilde,weekly,True,0,33,178,0.018306081993437393,0.8083670110506855,15.03188612862132,wind=30,{'wind': 30}
gilde,weekly,True,0,33,178,0.01696143230016649,0.8222005293708152,-4.241072782319288,wind=35,{'wind': 35}
gilde,weekly,True,0,33,178,0.037890599659088066,0.6155672978380334,21.531313326995715,wind=40,{'wind': 40}
gilde,weekly,True,0,33,178,0.0072497041468116315,0.9234864709463204,-7.478797852943043,rain=1,{'rain': 1}
gilde,weekly,True,0,33,178,0.01760748524538415,0.8155469287524377,-7.389728957260255,rain=2,{'rain': 2}
gilde,weekly,True,0,33,178,0.022895662646793442,0.7616201571468287,16.43254067863047,rain=3,{'rain': 3}
gilde,weekly,True,0,33,178,0.0914807227859181,0.2245741925994056,17.598562630308034,rain=5,{'rain': 5}
gilde,weekly,True,0,33,178,0.014675046755110025,0.8458465431502036,17.764529286067933,rain=8,{'rain': 8}
gilde,weekly,True,0,33,178,-0.18946112310952695,0.01131227051374033,-16.10385275903825,cold+frost,"{'frost': 0, 'cold': 5}"
gilde,weekly,True,0,33,178,-0.1228664153840119,0.1022819123763613,-18.293557575891505,all-bad,"{'rain': 1, 'frost': 0, 'heat': 28, 'wind': 40}"
gilde,weekly,True,0,33,178,-0.1945075699156903,0.00927715940990248,-13.240546291534317,frost+wind,"{'frost': 0, 'wind': 40}"
gilde,weekly,True,1,33,177,0.01747895274188327,0.8173828775488796,20.364237056163283,frost=-3,{'frost': -3}
gilde,weekly,True,1,33,177,-0.055710294748443946,0.46142762004354676,3.184485941312931,frost=-2,{'frost': -2}
gilde,weekly,True,1,33,177,-0.0016304086997639203,0.9828168861841852,-5.962791514555255,frost=-1,{'frost': -1}
gilde,weekly,True,1,33,177,-0.00971833978318014,0.897847421676292,-12.683861454793298,frost=0,{'frost': 0}
gilde,weekly,True,1,33,177,-0.05477375704801593,0.46900547752658656,-12.882650451626843,frost=1,{'frost': 1}
gilde,weekly,True,1,33,177,0.01776403657374998,0.8144577542807786,-13.761850181692859,frost=2,{'frost': 2}
gilde,weekly,True,1,33,177,0.033028078625419136,0.6625350775884185,-12.526843751380056,frost=3,{'frost': 3}
gilde,weekly,True,1,33,177,-0.02157590780195825,0.7756072354089616,-6.2811365164387345,cold=2,{'cold': 2}
gilde,weekly,True,1,33,177,-0.03063333728088726,0.68565577914211,-10.62697058943649,cold=4,{'cold': 4}
gilde,weekly,True,1,33,177,0.0034339701947907835,0.9638184184762361,-14.437816330400699,cold=6,{'cold': 6}
gilde,weekly,True,1,33,177,0.04421046016041782,0.5590182708040188,-10.894022047006713,cold=8,{'cold': 8}
gilde,weekly,True,1,33,177,-0.005985966900710737,0.9369733144929123,-6.0088090849306,cold=10,{'cold': 10}
gilde,weekly,True,1,33,177,-0.04976147324121418,0.5106985574642381,-1.5754480077111443,heat=24,{'heat': 24}
gilde,weekly,True,1,33,177,-0.0770605102448276,0.30797688994947015,-5.833821353702606,heat=26,{'heat': 26}
gilde,weekly,True,1,33,177,0.01552539324047924,0.8374933539463538,0.3150373422456054,heat=28,{'heat': 28}
gilde,weekly,True,1,33,177,0.0011373527589859413,0.9880128026345526,9.235873270827732,heat=30,{'heat': 30}
gilde,weekly,True,1,33,177,0.03817030007830356,0.6139742276780785,9.235873270827732,heat=32,{'heat': 32}
gilde,weekly,True,1,33,177,-0.08937024828826023,0.23683362715508036,-13.897031430145523,wind=25,{'wind': 25}
gilde,weekly,True,1,33,177,-0.055205056485154794,0.46550723128502924,-0.8210576953739723,wind=30,{'wind': 30}
gilde,weekly,True,1,33,177,0.0023124574831373456,0.9756305646033018,13.300947986165191,wind=35,{'wind': 35}
gilde,weekly,True,1,33,177,-0.07379254972085814,0.32900415317091736,22.11158965434359,wind=40,{'wind': 40}
gilde,weekly,True,1,33,177,-0.1885042961762092,0.0119816070003183,-20.126193017296888,rain=1,{'rain': 1}
gilde,weekly,True,1,33,177,-0.1625955008726455,0.030596940936189032,-28.294303903955942,rain=2,{'rain': 2}
gilde,weekly,True,1,33,177,-0.09661285845525343,0.20081318779010426,-8.802083093890777,rain=3,{'rain': 3}
gilde,weekly,True,1,33,177,-0.06383472288888907,0.3986080189657465,-4.717315971397951,rain=5,{'rain': 5}
gilde,weekly,True,1,33,177,-0.0473859635212674,0.5311086813699217,9.845272990400034,rain=8,{'rain': 8}
gilde,weekly,True,1,33,177,0.01705568058649625,0.8217305351872558,-14.632612171604343,cold+frost,"{'frost': 0, 'cold': 5}"
gilde,weekly,True,1,33,177,-0.18385004771891703,0.014303380393997686,-25.736678954609292,all-bad,"{'rain': 1, 'frost': 0, 'heat': 28, 'wind': 40}"
gilde,weekly,True,1,33,177,-0.04920076518283951,0.5154791867569127,-12.526843751380056,frost+wind,"{'frost': 0, 'wind': 40}"
gilde,weekly,True,2,33,176,0.003710206448626133,0.9610221907447108,19.781818082931956,frost=-3,{'frost': -3}
gilde,weekly,True,2,33,176,-0.021583525878196327,0.7761570153816757,9.781227752855859,frost=-2,{'frost': -2}
gilde,weekly,True,2,33,176,0.0011527249166331584,0.9878856577019213,-8.339980448028806,frost=-1,{'frost': -1}
gilde,weekly,True,2,33,176,-0.015691870073018706,0.8362398385363781,-13.866250793189817,frost=0,{'frost': 0}
gilde,weekly,True,2,33,176,0.022416191673789183,0.7677628363223139,-6.595017940471514,frost=1,{'frost': 1}
gilde,weekly,True,2,33,176,0.01898733606257922,0.8024921331198196,9.161067405170131,frost=2,{'frost': 2}
gilde,weekly,True,2,33,176,0.03602592873122534,0.6350104383045677,7.42981224359478,frost=3,{'frost': 3}
gilde,weekly,True,2,33,176,0.042976301384868146,0.5711598164918783,-8.225484833240394,cold=2,{'cold': 2}
gilde,weekly,True,2,33,176,-0.004967011995830653,0.9478350440226216,-16.917376179932198,cold=4,{'cold': 4}
gilde,weekly,True,2,33,176,0.02579667277960354,0.7339698638815121,-5.794989236410142,cold=6,{'cold': 6}
gilde,weekly,True,2,33,176,0.020936337965457304,0.7826993801766585,-6.962036205214894,cold=8,{'cold': 8}
gilde,weekly,True,2,33,176,0.023104836564533306,0.7608408427710632,-8.003023348682047,cold=10,{'cold': 10}
gilde,weekly,True,2,33,176,0.02982571806322361,0.6943557944076646,-14.343084013786711,heat=24,{'heat': 24}
gilde,weekly,True,2,33,176,0.05560222890023475,0.46358403089681777,-3.585455843062535,heat=26,{'heat': 26}
gilde,weekly,True,2,33,176,0.04880678055218016,0.5200522634999659,5.00652431026567,heat=28,{'heat': 28}
gilde,weekly,True,2,33,176,0.003267247819123738,0.9656726802709031,-4.325513093403355,heat=30,{'heat': 30}
gilde,weekly,True,2,33,176,0.019291016642698618,0.7993995342838824,6.480159756679904,heat=32,{'heat': 32}
gilde,weekly,True,2,33,176,-0.03709765748135496,0.6249709365917762,-15.879775392332519,wind=25,{'wind': 25}
gilde,weekly,True,2,33,176,-0.032501541026616274,0.6684892018471852,1.136477685429127,wind=30,{'wind': 30}
gilde,weekly,True,2,33,176,0.005142102421069851,0.9459989337010369,4.207794187836611,wind=35,{'wind': 35}
gilde,weekly,True,2,33,176,-0.002808548997289582,0.9704896396225037,22.11158965434359,wind=40,{'wind': 40}
gilde,weekly,True,2,33,176,0.002906074393921924,0.9694653955278262,5.655387564416103,rain=1,{'rain': 1}
gilde,weekly,True,2,33,176,0.027046235793289897,0.7216029264918883,13.58116855414162,rain=2,{'rain': 2}
gilde,weekly,True,2,33,176,0.03682348877022992,0.6275327719566899,17.355179863968374,rain=3,{'rain': 3}
gilde,weekly,True,2,33,176,0.08790765654570804,0.24598192356539678,29.931756575460746,rain=5,{'rain': 5}
gilde,weekly,True,2,33,176,0.026286796145073368,0.7291107442570688,25.368659853664543,rain=8,{'rain': 8}
gilde,weekly,True,2,33,176,0.030798552970658984,0.6849087910314047,-10.588109756139596,cold+frost,"{'frost': 0, 'cold': 5}"
gilde,weekly,True,2,33,176,0.07084372360711048,0.35013586182083223,1.5798085358858183,all-bad,"{'rain': 1, 'frost': 0, 'heat': 28, 'wind': 40}"
gilde,weekly,True,2,33,176,-0.009708705217376093,0.8982393787999113,-8.339980448028806,frost+wind,"{'frost': 0, 'wind': 40}"
gilde,monthly,True,0,33,41,-0.16016888216133823,0.3171450162334365,-12.739796887232735,frost=-3,{'frost': -3}
gilde,monthly,True,0,33,41,-0.2228747781757248,0.1613185673561757,-16.23619075112086,frost=-2,{'frost': -2}
gilde,monthly,True,0,33,41,-0.253110618314928,0.11033245214914415,-1.9996964246504434,frost=-1,{'frost': -1}
gilde,monthly,True,0,33,41,-0.13473761084758612,0.4009640476573857,-1.9996964246504434,frost=0,{'frost': 0}
gilde,monthly,True,0,33,41,-0.17239345223704514,0.28111661381509845,-8.620061535618584,frost=1,{'frost': 1}
gilde,monthly,True,0,33,41,-0.22966224966939655,0.1486075938154111,-10.634536314264354,frost=2,{'frost': 2}
gilde,monthly,True,0,33,41,-0.18102430597275151,0.25735561841999127,-17.936907928520363,frost=3,{'frost': 3}
gilde,monthly,True,0,33,41,0.059858535998263004,0.7100699225057024,5.9379100704409105,cold=2,{'cold': 2}
gilde,monthly,True,0,33,41,-0.19530094608531195,0.22106986482967209,-13.424349241739852,cold=4,{'cold': 4}
gilde,monthly,True,0,33,41,-0.11328384088628068,0.4806774722965446,-13.424349241739852,cold=6,{'cold': 6}
gilde,monthly,True,0,33,41,-0.2792835284720845,0.07700080563442062,-17.936907928520363,cold=8,{'cold': 8}
gilde,monthly,True,0,33,41,-0.34883414096044335,0.025398517644158403,-15.276030060312562,cold=10,{'cold': 10}
gilde,monthly,True,0,33,41,0.027132217384197115,0.8662771501641092,5.048374915806453,heat=24,{'heat': 24}
gilde,monthly,True,0,33,41,-0.04490863252576099,0.7803956741308868,-3.3242650411974606,heat=26,{'heat': 26}
gilde,monthly,True,0,33,41,0.10160455310230276,0.5273175445250367,-9.421844396230405,heat=28,{'heat': 28}
gilde,monthly,True,0,33,41,-0.10294597300967044,0.5218503074973633,-1.5865560997153305,heat=30,{'heat': 30}
gilde,monthly,True,0,33,41,-0.12361008288725724,0.4413156013115944,-0.6273453813491758,heat=32,{'heat': 32}
gilde,monthly,True,0,33,41,-0.16627452558840464,0.2988021240038265,-6.977201901750862,wind=25,{'wind': 25}
gilde,monthly,True,0,33,41,-0.1460373316457398,0.3622559955890967,3.5077730014927644,wind=30,{'wind': 30}
gilde,monthly,True,0,33,41,-0.2493194454343806,0.11595229369353562,-17.4713230634717,wind=35,{'wind': 35}
gilde,monthly,True,0,33,41,-0.11346610970934734,0.4799671462174246,21.418429594146215,wind=40,{'wind': 40}
gilde,monthly,True,0,33,41,-0.15374561233070416,0.3371910958218837,1.5042271193173251,rain=1,{'rain': 1}
gilde,monthly,True,0,33,41,-0.09097643503723851,0.571602070495501,7.7146933397339135,rain=2,{'rain': 2}
gilde,monthly,True,0,33,41,-0.05541276541819521,0.7307661049850942,3.613067976599371,rain=3,{'rain': 3}
gilde,monthly,True,0,33,41,0.07610166409383624,0.636280488126312,7.7146933397339135,rain=5,{'rain': 5}
